index,year,month,cpi_food_away_from_home,Flour_wpu0212,Mozzarella Cheese_wpu023302122,Tomato Sauce_wpu02440127,Pepperoni_wpu0221050322,Olive Oil_wpu01830181,Green Pepper_wpu01130228,Sausage_wpu02210503,Bacon_wpu0221044724,Ham_wpu0221044722,Salt_wpu02890156,Sugar_wpu025,Water_wpu02620608,fed_int_rate,us_gdp_m,us_umemploy_r,electricity_kwh,reg_gasoline,fnb_shops_emp,home_price_idx
256,2021,5,204.899,211.3,90.4,163.9,127.2,132.6,401.4,183.7,151.2,117,109.6,222.6,91.8,0.06,21449.81,4.46,0.13,2.69,293.1,233.08
257,2021,6,204.966,211.2,85.1,161.9,132.5,133.4,331,187.6,156.3,121.2,110.5,223.6,92.8,0.08,21510.61,4.46,0.13,2.76,300.2,240.14
258,2021,7,206.824,217.552,86.376,163.853,135.607,134.368,331.041,191.447,154.318,121.308,111.035,223.9,93.576,0.1,21571.42,4.46,0.13,2.81,302.9,245.83
259,2021,8,207.31,226.896,87.173,163.306,134.77,135.192,260.95,198.791,160.263,122.087,110.907,226.45,94.434,0.09,21701.08,4.46,0.14,2.82,302,250.22
260,2021,9,210.067,227.627,87.714,166.09,142.809,135.281,292.061,198.809,158.903,123.979,109.531,229.709,94.624,0.08,21830.73,4.45,0.15,2.84,298.5,253.26
261,2021,10,210.568,233.04,90.109,169.45,145.547,136.32,337.167,197.934,160.787,124.212,110.959,231.248,97.376,0.08,21960.39,4.45,0.15,2.96,303.8,256.09
262,2021,11,210.521,236.775,88.564,169.098,142.862,137.298,386.752,197.762,150.337,123.691,110.404,230.085,97.681,0.08,21941.54,4.45,0.15,3.06,304.1,259.13
263,2021,12,211.71,238.232,91.666,171.331,139.586,139.416,295.288,193.332,142.797,125.557,112.665,230.801,98.501,0.08,21922.7,4.45,0.15,2.94,307.3,263.44
264,2022,1,211.806,237.954,96.147,174.041,134.905,148.19,471.848,189.77,137.591,128.009,114.592,232.947,99.89,0.08,21903.85,4.45,0.16,2.99,300.9,268.38
265,2022,2,213.474,240.472,94.53,176.104,137.159,150.27,201.853,194.502,139.325,127.717,115.988,236.915,100.98,0.08,21908.97,4.45,0.16,3.22,304.1,276.19
266,2022,3,213.814,250.35,102.465,177.384,141.316,156.071,574.703,201.194,153.731,127.309,116.667,239.252,103.3,0.2,21914.1,4.44,0.16,3.83,308.4,288.06
267,2022,4,213.997,258.717,108.573,179.618,143.468,158.77,704.326,204.437,154.573,128.184,118.996,240.661,106.455,0.33,21919.22,4.44,0.16,3.74,315.5,297.18
268,2022,5,215.088,272.687,112.745,188.074,143.331,160.767,442.68,208.003,148.812,128.419,119.746,243.476,106.601,0.77,21968.41,4.44,0.16,4.2,319.2,304.73
269,2022,6,218.945,272.483,112.025,193.976,146.211,158.911,685.727,204.986,148.16,135.166,119.735,243.812,110.117,1.2,22017.59,4.44,0.17,4.68,323.1,307.81
270,2022,7,220.606,265.315,108.767,193.459,146.082,159.838,420.859,206.233,145.872,123.79,121.536,247.328,111.049,1.68,22066.78,4.44,0.2,4.04,324.8,306.52
271,2022,8,220.798,262.25,101.341,194.531,147.571,159.98,362.206,212.768,143.804,139.806,122.126,249.903,112.316,2.33,22127.67,4.44,0.2,3.44,325.9,300.66
272,2022,9,221.474,272.585,99.646,199.507,146.529,160.771,334.428,211.735,145.128,133.702,124.569,252.634,113.331,2.56,22188.57,4.43,0.2,3.16,323.4,294.47
273,2022,10,222.016,277.106,104.831,202.044,143.02,161.722,387.36,208.438,143.651,142.446,123.99,253.687,113.487,3.08,22249.46,4.43,0.2,3.2,323.1,290.72
274,2022,11,222.09,279.486,104.181,207.064,142.576,161.722,554.816,209.595,132.719,143.054,126.561,252.689,113.721,3.78,22300.79,4.43,0.18,3.02,322.9,287.52
275,2022,12,224.396,275.912,106.283,208.003,140.784,161.722,468.077,205.475,134.011,143.471,127.27,252.208,115.072,4.1,22352.11,4.43,0.18,2.71,323.6,284.38
276,2023,1,224.386,275.85,104.465,207.6,139.263,171.17,575.991,202.462,131.315,125.489,123.8,253.282,116.184,4.33,22403.44,4.43,0.18,2.95,324.6,281.72
277,2023,2,225.682,276.41,99.355,208.374,137.63,171.073,439.894,202.048,125.86,127.264,123.076,259.254,116.97,4.57,22448.77,4.43,0.18,2.98,326,281.69
278,2023,3,227.327,270.852,98.918,209.603,139.315,172.062,565.094,206.024,124.383,144.879,131.163,260.484,118.021,4.65,22494.09,4.43,0.16,3.08,331.8,284.72
279,2023,4,230.117,268.622,98.89,209.373,140.705,172.02,373.596,205.324,123.982,144.352,129.597,261.389,117.822,4.83,22539.42,4.43,0.16,3.35,334,288.66
280,2023,5,230.426,270.148,92.757,216.504,139.176,171.074,478.223,200.087,119.974,143.191,125.483,263.387,118.574,5.06,22619.92,4.43,0.16,3.11,338.4,293.17
281,2023,6,234.295,265.497,88.419,216.38,138.941,171.521,358.395,200.861,118.641,120.259,128.357,266.223,117.789,5.08,22700.43,4.42,0.16,3.18,342.8,295.23
282,2023,7,233.605,265.714,84.778,217.285,138.647,170.671,321.988,204.462,116.856,146.226,127.412,268.013,117.237,5.12,22780.93,4.42,0.16,3.27,340.1,296.12
283,2023,8,237.69,264.516,94.999,219.121,144.634,170.584,455.685,211.277,121.26,144.131,127.346,268.433,120.357,5.33,22840.82,4.42,0.16,3.47,340.7,295.62
284,2023,9,240.429,264.713,98.318,224.201,145.605,171.413,322.739,207.804,128.071,146.282,131.508,265.717,119.934,5.33,22900.71,4.42,0.17,3.36,336.7,295.23
285,2023,10,238.267,263.364,94.505,225.362,144.481,171.413,318.827,205.707,128.072,145.25,131.536,266.347,117.693,5.33,22960.6,4.42,0.17,3.05,337.8,294.27
286,2023,11,239.041,262.779,91.832,227.514,142.137,170.534,431.231,207.524,119.355,141.254,131.428,266.476,119.239,5.33,22991.58,4.42,0.18,2.79,338.9,292.4
287,2023,12,239.135,264.332,89.422,226.849,137.45,169.625,346.574,207.077,114.862,143.584,131.674,267.161,119.712,5.33,23022.56,4.42,0.18,2.64,338.7,290.48
288,2024,1,239.526,263.484,86.066,226.963,136.324,172.799,529.351,202.651,110.816,141.412,130.929,268.23,119.01,5.33,23053.54,4.42,0.18,2.76,331.2,289.94
289,2024,2,239.705,263.221,88.311,230.359,131.261,173.745,693.727,200.021,113.305,133.791,130.906,275.13,118.11,5.33,23110.33,4.42,0.18,2.91,330.9,291.6
290,2024,3,241.155,260.653,86.981,223.374,135.344,171.967,483.6,204.92,118.148,127.426,131.338,279.807,117.926,5.33,23167.12,4.41,0.18,3.17,335,295.12
291,2024,4,241.539,259.383,85.41,225.06,132.832,174.792,400.91,207.665,121.694,137.977,131.434,286.849,118.104,5.33,23223.91,4.41,0.18,3.36,340.6,298.59
292,2024,5,243.508,263.12,94.858,223.489,134.494,174.692,356.969,207.454,122.165,141.335,131.093,285.287,118.852,5.33,,4.41,0.18,3.28,344.5,300.84
293,2024,6,244.043,260.644,96.863,223.664,138.905,173.142,764.287,208.462,124.419,128.621,131.464,289.165,117.055,5.33,,4.41,0.18,3.08,346.1,302
294,2024,7,244.672,258.948,99.373,223.431,138.015,173.083,526.007,212.217,123.885,144.554,131.771,289.147,119.27,5.33,,4.41,0.19,3.18,343.5,301.67
295,2024,8,246.49,258.76,100.232,223.232,136.949,173.083,479.533,210.671,129.008,143.721,131.544,292.498,119.592,5.33,,4.41,0.19,3.02,345.4,
