index,year,month,cpi_food_away_from_home,Flour_wpu0212,Mozzarella Cheese_wpu023302122,Tomato Sauce_wpu02440127,Pepperoni_wpu0221050322,Olive Oil_wpu01830181,Green Pepper_wpu01130228,Sausage_wpu02210503,Bacon_wpu0221044724,Ham_wpu0221044722,Salt_wpu02890156,Sugar_wpu025,Water_wpu02620608,fed_int_rate,us_gdp_m,us_umemploy_r,electricity_kwh,reg_gasoline,fnb_shops_emp,home_price_idx
205,2017,2,183.254,191.2,88.8,152,99.1,109.4,523.3,149.5,115.2,107.1,107.3,215.1,88.2,0.66,19434.54,4.63,0.184,2.89,517.3,263.45
206,2017,3,183.752,189.2,83.4,150,101.5,109.3,400,150.4,120.2,113.2,107.4,215.9,88.2,0.79,19470.75,4.62,0.184,2.98,523.6,266.3
207,2017,4,183.544,187.6,81.4,150.8,103.3,109.5,309.7,153.6,119.2,105.2,107.2,215.9,88.7,0.9,19506.95,4.62,0.186,2.97,529.3,268
208,2017,5,183.365,190.5,80.8,153.3,105.4,109.5,301.8,156.5,113.3,105.1,107.1,216.3,86.9,0.91,19558.22,4.62,0.186,2.96,533.4,270.48
209,2017,6,183.979,193.8,83.8,151.5,107.4,109.5,521.1,158.3,120.6,105.6,106.8,216.9,86.9,1.04,19609.5,4.61,0.178,2.91,535.2,272.01
210,2017,7,183.991,203.7,81.9,151.5,109.5,109.5,456.9,160.9,128.5,105.9,107,216.7,87.6,1.15,19660.77,4.61,0.178,2.83,535.2,274.22
211,2017,8,185.074,195.7,85.4,152.4,110.1,108.6,252.9,163.9,137.9,106.3,107.1,216.7,87.2,1.16,19734.63,4.61,0.178,2.92,535.9,274.67
212,2017,9,185.586,193.8,84.6,151,110.2,109.4,216,161.7,134.2,107.7,107.1,216.6,87.2,1.15,19808.49,4.6,0.178,3.08,533.6,275.34
213,2017,10,185.758,193.5,86.1,154,107.1,110.4,222,158,115.8,107.5,107.4,217.5,87,1.15,19882.35,4.6,0.187,2.98,534.5,275.41
214,2017,11,186.439,195.5,85.8,153.3,106.1,110.5,396.6,156.6,111.2,106.4,107.6,218.2,86.6,1.16,19936.26,4.6,0.186,3.15,533.4,276.53
215,2017,12,186.869,193.6,83.2,153,105.1,110.6,401.7,156.2,108.5,105,107.4,217.8,86.8,1.3,19990.17,4.6,0.187,3.04,532.3,277.81
216,2018,1,188.329,194.5,80.9,153.2,105.5,117.3,407.5,156,115.4,105.5,107.4,217.1,87.2,1.41,20044.08,4.6,0.181,3.22,523.9,279.71
217,2018,2,188.343,193.7,80.5,153.1,105.6,118.3,266.1,156.5,120.7,105.6,108,217.7,87,1.42,20079.55,4.6,0.181,3.36,528.7,281.79
218,2018,3,187.884,195.1,81.5,152.3,106.5,117.3,191.5,158.4,119.6,105.3,108.6,218.3,87.2,1.51,20115.01,4.59,0.181,3.43,532,284.87
219,2018,4,192.251,195.7,81.3,153.4,106.4,117.3,255.7,157.9,113.8,106,108.7,220,86.9,1.69,20150.48,4.59,0.18,3.56,538.1,286.68
220,2018,5,192.364,196,84.1,153.4,107.3,118.2,594,158,110.2,106,108.9,219.8,86.7,1.7,20192.37,4.59,0.18,3.69,542,288.41
221,2018,6,192.373,196.5,83.4,153.4,107.3,117.4,330.9,157.7,108.5,106.5,109,219.1,86.6,1.82,20234.26,4.58,0.178,3.64,542.2,289.65
222,2018,7,192.802,194.4,81.9,153.2,107.7,117.4,284,159.1,118.3,106.3,108.9,218.3,86.7,1.91,20276.15,4.58,0.182,3.6,542.1,291.27
223,2018,8,192.907,196.3,82.7,154,108.7,117.4,268.5,158.6,121.6,106.7,111.4,218.6,87,1.91,20285.72,4.58,0.182,3.57,544,291.47
224,2018,9,193.123,194,83.9,154.7,107.9,117.3,235.3,157,119.6,106.6,111.9,218.4,87.4,1.95,20295.3,4.57,0.17,3.64,540.4,290.21
225,2018,10,193.155,194.7,83.8,154.6,106.3,118.3,369.9,157,114.7,105.3,110.5,218.1,87.4,2.19,20304.87,4.57,0.184,3.81,541.8,289.43
226,2018,11,194.208,195,79.6,157.3,106.1,117.5,646.9,155.4,117.6,104.5,113.5,219.3,87,2.2,20347.13,4.57,0.184,3.6,539.9,287.34
227,2018,12,194.397,195,77.1,158.8,105.3,117.5,469.8,154.7,120.1,103.6,111.8,219.6,87.6,2.27,20389.38,4.56,0.184,3.37,539.6,287.03
228,2019,1,194.422,194,77.2,157.1,104.3,120.4,558.4,152.5,124.2,105.9,112.1,219.6,88.2,2.4,20431.64,4.56,0.183,3.24,530.5,284.54
229,2019,2,194.36,194.5,79.1,157.7,104.1,121.3,359.4,152.7,125.4,107.3,111.8,220.4,88.7,2.4,20488.52,4.56,0.183,3.28,535.9,285.48
230,2019,3,195.182,193.7,81.4,158.1,104.1,122.2,424.2,155,116.6,105.5,112.5,220.2,88.9,2.41,20545.4,4.55,0.185,3.43,540.6,287.04
231,2019,4,195.17,193,83.1,158.2,104.3,122.3,369.6,156.5,116.6,101.7,112.3,221.1,88.6,2.42,20602.28,4.55,0.186,3.95,544.5,290.92
232,2019,5,194.857,192,85.6,158.1,109.8,122.3,490,161.6,128.7,106.8,112.6,221.2,88.8,2.39,20682.63,4.55,0.186,3.97,549.6,293.14
233,2019,6,196.262,195.2,86.9,158.2,113.3,121.1,316.3,163.1,123.8,129.3,114,221.8,89.1,2.38,20762.97,4.54,0.189,3.7,550.5,294.57
234,2019,7,196.711,194.4,89.9,158.2,114.4,121.1,347.6,165.3,121.8,110.3,113.1,222.4,88.7,2.4,20843.32,4.54,0.191,3.65,547.8,294.13
235,2019,8,196.744,191.4,90.5,158.1,113.1,121,259,165.7,129.2,113.8,111.5,225,89.1,2.13,20890.7,4.53,0.187,3.52,548.5,294.4
236,2019,9,197.715,190.4,93.4,159.5,113.3,120.1,188.2,164.2,126,114.2,113,225.6,89.1,2.04,20938.07,4.53,0.188,3.73,547.2,295.09
237,2019,10,198.339,194.2,95.9,159.3,112.9,121,245.4,165.4,127.5,112.7,113.3,225.4,89.3,1.83,20985.45,4.52,0.19,4.1,549.6,295.63
238,2019,11,198.339,194.8,99.5,160.9,109.5,121.1,331.4,161.5,122.9,111.1,113.8,226.4,89.6,1.55,20888.05,4.52,0.19,3.92,548.7,297.43
239,2019,12,198.31,194.9,96.6,161.7,106.9,121.1,252.1,159.7,122.2,113.7,113.2,227.1,89,1.55,20790.64,4.51,0.19,3.6,546.5,298.38
240,2020,1,198.249,196.4,94.1,161.5,109.9,124.5,610.3,159.6,113.6,117,112.6,227.3,89.5,1.55,20693.24,4.51,0.193,3.51,537.6,300.16
241,2020,2,198.475,195.2,93.4,160.7,108.6,124.5,384.4,159.2,114.4,115.6,111.9,227.2,89.5,1.58,20147.7,4.51,0.193,3.49,542.7,301.64
242,2020,3,198.759,195,89.9,161.2,110.9,124.4,416.6,160.4,110.3,113.6,113,226.6,88.1,0.65,19602.16,4.5,0.193,3.23,524.7,305.14
243,2020,4,199.425,195.7,78.7,161.4,108,122.6,345.2,160.1,106.8,111,110.6,225.3,88.9,0.05,19056.62,4.5,0.191,2.83,295.1,305.83
244,2020,5,199.763,194.7,76.4,161.2,108.8,122.7,504,168.1,96.4,100.1,108.5,225.9,90.6,0.05,19554.01,4.5,0.199,2.74,324.3,305.63
245,2020,6,201.685,195.2,99.6,159,113.3,123.3,533.7,171.7,99.1,110.7,108.1,224.1,90.7,0.08,20051.4,4.49,0.198,2.91,383.3,307.82
246,2020,7,200.591,195.2,113.5,159.4,118.6,123.5,506.4,168.1,110.1,110.5,105.5,223.9,91.2,0.09,20548.79,4.49,0.2,3.03,379.4,313.15
247,2020,8,202.014,193.8,99.8,159,121.5,124.2,260.6,173.3,106.8,112.8,103,223.2,90.9,0.1,20623.09,4.49,0.2,3.09,383.9,317.63
248,2020,9,203.052,195.3,97.9,160.5,117,124.4,409.6,167.6,118.1,112.8,103,224.5,90.9,0.09,20697.39,4.48,0.199,3.12,394.7,322.15
249,2020,10,201.58,196.2,111.3,161.1,114.7,125.3,517.9,167.8,125.7,119.8,102.9,223.7,92.3,0.09,20771.69,4.48,0.208,3.08,407.7,325.95
250,2020,11,201.72,197.7,112.6,162,117.2,126.3,341.7,168.4,130.8,115.8,103.5,219.7,91.9,0.09,20867.25,4.48,0.208,3.03,410.7,328.97
251,2020,12,201.855,197.6,91.9,161.9,116,127.3,365.7,169,129.9,118.1,108.3,219.1,91.9,0.09,20962.82,4.47,0.208,3.06,370.2,330.71
252,2021,1,201.915,201.8,91,162.5,113.9,131.6,418,166.7,118.1,118,108.1,219.2,92.5,0.09,21058.38,4.47,0.207,3.22,344.9,334.88
253,2021,2,202.261,201.3,86.2,162,114.2,132.7,239,168.3,123.1,116,108.3,219.1,91.8,0.08,21168.59,4.47,0.219,3.44,395.4,339.91
254,2021,3,202.67,204.5,85.7,162.6,114.7,129.7,294.1,171,131.4,114.3,108.7,220.9,91.7,0.07,21278.79,4.46,0.219,3.72,412.7,348.97
255,2021,4,202.9,204.3,89,163.3,118.4,130.7,377.2,180.9,146.8,115.3,109,221.5,92.4,0.07,21389,4.46,0.22,3.84,437.8,355.21
256,2021,5,204.899,211.3,90.4,163.9,127.2,132.6,401.4,183.7,151.2,117,109.6,222.6,91.8,0.06,21449.81,4.46,0.22,4,453.6,362.31
257,2021,6,204.966,211.2,85.1,161.9,132.5,133.4,331,187.6,156.3,121.2,110.5,223.6,92.8,0.08,21510.61,4.46,0.218,4.23,468.1,369.56
258,2021,7,206.824,217.552,86.376,163.853,135.607,134.368,331.041,191.447,154.318,121.308,111.035,223.9,93.576,0.1,21571.42,4.46,0.221,4.32,486.7,374.43
259,2021,8,207.31,226.896,87.173,163.306,134.77,135.192,260.95,198.791,160.263,122.087,110.907,226.45,94.434,0.09,21701.08,4.46,0.221,4.36,492.9,377.86
260,2021,9,210.067,227.627,87.714,166.09,142.809,135.281,292.061,198.809,158.903,123.979,109.531,229.709,94.624,0.08,21830.73,4.45,0.222,4.38,493.6,380.88
261,2021,10,210.568,233.04,90.109,169.45,145.547,136.32,337.167,197.934,160.787,124.212,110.959,231.248,97.376,0.08,21960.39,4.45,0.239,4.46,501.4,384.24
262,2021,11,210.521,236.775,88.564,169.098,142.862,137.298,386.752,197.762,150.337,123.691,110.404,230.085,97.681,0.08,21941.54,4.45,0.24,4.63,503.2,388.94
263,2021,12,211.71,238.232,91.666,171.331,139.586,139.416,295.288,193.332,142.797,125.557,112.665,230.801,98.501,0.08,21922.7,4.45,0.24,4.66,505.7,393.6
264,2022,1,211.806,237.954,96.147,174.041,134.905,148.19,471.848,189.77,137.591,128.009,114.592,232.947,99.89,0.08,21903.85,4.45,0.248,4.65,492.4,401.93
265,2022,2,213.474,240.472,94.53,176.104,137.159,150.27,201.853,194.502,139.325,127.717,115.988,236.915,100.98,0.08,21908.97,4.45,0.248,4.75,506,412.89
266,2022,3,213.814,250.35,102.465,177.384,141.316,156.071,574.703,201.194,153.731,127.309,116.667,239.252,103.3,0.2,21914.1,4.44,0.258,5.76,512.8,426.99
267,2022,4,213.997,258.717,108.573,179.618,143.468,158.77,704.326,204.437,154.573,128.184,118.996,240.661,106.455,0.33,21919.22,4.44,0.251,5.83,519.3,434.98
268,2022,5,215.088,272.687,112.745,188.074,143.331,160.767,442.68,208.003,148.812,128.419,119.746,243.476,106.601,0.77,21968.41,4.44,0.254,5.98,525.4,438.48
269,2022,6,218.945,272.483,112.025,193.976,146.211,158.911,685.727,204.986,148.16,135.166,119.735,243.812,110.117,1.2,22017.59,4.44,0.249,6.36,530,435.57
270,2022,7,220.606,265.315,108.767,193.459,146.082,159.838,420.859,206.233,145.872,123.79,121.536,247.328,111.049,1.68,22066.78,4.44,0.247,5.96,531.3,426.42
271,2022,8,220.798,262.25,101.341,194.531,147.571,159.98,362.206,212.768,143.804,139.806,122.126,249.903,112.316,2.33,22127.67,4.44,0.247,5.36,533,415.86
272,2022,9,221.474,272.585,99.646,199.507,146.529,160.771,334.428,211.735,145.128,133.702,124.569,252.634,113.331,2.56,22188.57,4.43,0.247,5.49,531.3,408.6
273,2022,10,222.016,277.106,104.831,202.044,143.02,161.722,387.36,208.438,143.651,142.446,123.99,253.687,113.487,3.08,22249.46,4.43,0.26,6.03,531.9,404.6
274,2022,11,222.09,279.486,104.181,207.064,142.576,161.722,554.816,209.595,132.719,143.054,126.561,252.689,113.721,3.78,22300.79,4.43,0.26,5.32,532.7,401.95
275,2022,12,224.396,275.912,106.283,208.003,140.784,161.722,468.077,205.475,134.011,143.471,127.27,252.208,115.072,4.1,22352.11,4.43,0.26,4.54,531,400.33
276,2023,1,224.386,275.85,104.465,207.6,139.263,171.17,575.991,202.462,131.315,125.489,123.8,253.282,116.184,4.33,22403.44,4.43,0.271,4.49,521.9,399.6
277,2023,2,225.682,276.41,99.355,208.374,137.63,171.073,439.894,202.048,125.86,127.264,123.076,259.254,116.97,4.57,22448.77,4.43,0.271,4.7,529.3,402.17
278,2023,3,227.327,270.852,98.918,209.603,139.315,172.062,565.094,206.024,124.383,144.879,131.163,260.484,118.021,4.65,22494.09,4.43,0.269,4.87,535.3,407.84
279,2023,4,230.117,268.622,98.89,209.373,140.705,172.02,373.596,205.324,123.982,144.352,129.597,261.389,117.822,4.83,22539.42,4.43,0.269,4.89,537.3,416.65
280,2023,5,230.426,270.148,92.757,216.504,139.176,171.074,478.223,200.087,119.974,143.191,125.483,263.387,118.574,5.06,22619.92,4.43,0.269,4.84,543.8,422.16
281,2023,6,234.295,265.497,88.419,216.38,138.941,171.521,358.395,200.861,118.641,120.259,128.357,266.223,117.789,5.08,22700.43,4.42,0.273,4.89,544.9,426.44
282,2023,7,233.605,265.714,84.778,217.285,138.647,170.671,321.988,204.462,116.856,146.226,127.412,268.013,117.237,5.12,22780.93,4.42,0.28,4.95,545.3,430.45
283,2023,8,237.69,264.516,94.999,219.121,144.634,170.584,455.685,211.277,121.26,144.131,127.346,268.433,120.357,5.33,22840.82,4.42,0.28,5.23,547.5,434.5
284,2023,9,240.429,264.713,98.318,224.201,145.605,171.413,322.739,207.804,128.071,146.282,131.508,265.717,119.934,5.33,22900.71,4.42,0.28,5.76,543.1,433.34
285,2023,10,238.267,263.364,94.505,225.362,144.481,171.413,318.827,205.707,128.072,145.25,131.536,266.347,117.693,5.33,22960.6,4.42,0.287,5.72,546.3,435.12
286,2023,11,239.041,262.779,91.832,227.514,142.137,170.534,431.231,207.524,119.355,141.254,131.428,266.476,119.239,5.33,22991.58,4.42,0.287,5.08,547.3,431.14
287,2023,12,239.135,264.332,89.422,226.849,137.45,169.625,346.574,207.077,114.862,143.584,131.674,267.161,119.712,5.33,23022.56,4.42,0.288,4.74,544.8,435.62
288,2024,1,239.526,263.484,86.066,226.963,136.324,172.799,529.351,202.651,110.816,141.412,130.929,268.23,119.01,5.33,23053.54,4.42,0.285,4.6,534.4,436.57
289,2024,2,239.705,263.221,88.311,230.359,131.261,173.745,693.727,200.021,113.305,133.791,130.906,275.13,118.11,5.33,23110.33,4.42,0.285,4.74,540.9,442.44
290,2024,3,241.155,260.653,86.981,223.374,135.344,171.967,483.6,204.92,118.148,127.426,131.338,279.807,117.926,5.33,23167.12,4.41,0.291,4.96,543,449.52
291,2024,4,241.539,259.383,85.41,225.06,132.832,174.792,400.91,207.665,121.694,137.977,131.434,286.849,118.104,5.33,23223.91,4.41,0.287,5.32,549,457.78
292,2024,5,243.508,263.12,94.858,223.489,134.494,174.692,356.969,207.454,122.165,141.335,131.093,285.287,118.852,5.33,,4.41,0.286,5.17,554.7,461.76
293,2024,6,244.043,260.644,96.863,223.664,138.905,173.142,764.287,208.462,124.419,128.621,131.464,289.165,117.055,5.33,,4.41,0.277,4.81,555.2,466.1
294,2024,7,244.672,258.948,99.373,223.431,138.015,173.083,526.007,212.217,123.885,144.554,131.771,289.147,119.27,5.33,,4.41,0.282,4.66,556.9,466.87
295,2024,8,246.49,258.76,100.232,223.232,136.949,173.083,479.533,210.671,129.008,143.721,131.544,292.498,119.592,5.33,,4.41,0.282,4.54,556.4,
